L'	B-NOM_TIME	O
aube	I-NOM_TIME	O
Dianzi	O	O
,	O	O
nell'	O	O
alba	O	O
che	O	O
precede	O	O
al	O	O
giorno	O	O
Quando	O	O
l'	O	O
anima	O	O
tua	O	O
dentro	O	O
dormia	O	O
...	O	O

Le	O	O
grondement	O	O
du	B-NOM_LOC	O
fleuve	I-NOM_LOC	O
monte	O	O
derrière	O	O
la	B-NOM_FAC	O
maison	I-NOM_FAC	O
.	O	O

La	O	O	O	O
pluie	O	O	O	O
bat	O	O	O	O
les	O	O	O	O
carreaux	O	O	O	O
depuis	O	O	O	O
le	O	B-NOM_TIME	O	O
commencement	O	I-NOM_TIME	O	O
du	B-NOM_TIME	I-NOM_TIME	O	O
jour	I-NOM_TIME	I-NOM_TIME	O	O
.	O	O	O	O

Le	B-NOM_TIME	O
jour	I-NOM_TIME	O
jaunâtre	I-NOM_TIME	O
s	O	O
’	O	O
éteint	O	O
.	O	O

Il	O	O
fait	O	O
tiède	O	O
et	O	O
fade	O	O
dans	O	O
la	B-NOM_FAC	O
chambre	I-NOM_FAC	O
.	O	O

Le	B-NOM_PER	O
nouveau	I-NOM_PER	O
-	I-NOM_PER	O
né	I-NOM_PER	O
s	O	O
’	O	O
agite	O	O
dans	O	O
son	B-PRON_PER	O
berceau	O	O
.	O	O

Bien	O	O
que	O	O
le	B-NOM_PER	O
vieux	I-NOM_PER	O
ait	O	O
laissé	O	O
,	O	O
pour	O	O
entrer	O	O
,	O	O
ses	B-PRON_PER	O
sabots	O	O
à	O	O
la	O	O
porte	O	O
,	O	O
son	B-PRON_PER	O
pas	O	O
a	O	O
fait	O	O
craquer	O	O
le	O	O
plancher	O	O
:	O	O
l	B-NOM_PER	O
’	I-NOM_PER	O
enfant	I-NOM_PER	O
commence	O	O
à	O	O
geindre	O	O
.	O	O

La	B-NOM_PER	O
mère	I-NOM_PER	O
se	O	O
penche	O	O
hors	O	O
de	O	O
son	B-PRON_PER	O
lit	O	O
,	O	O
afin	O	O
de	O	O
le	B-PRON_PER	O
rassurer	O	O
;	O	O
et	O	O
le	B-NOM_PER	O
grand	I-NOM_PER	O
-	I-NOM_PER	O
père	I-NOM_PER	O
allume	O	O
la	O	O
lampe	O	O
en	O	O
tâtonnant	O	O
,	O	O
pour	O	O
que	O	O
le	B-NOM_PER	O
petit	I-NOM_PER	O
n	O	O
’	O	O
ait	O	O
pas	O	O
peur	O	O
de	O	O
la	B-NOM_TIME	O
nuit	I-NOM_TIME	O
.	O	O

La	O	O
flamme	O	O
éclaire	O	O
la	O	O
figure	O	O
rouge	O	O
du	B-PROP_PER	O
vieux	I-PROP_PER	O
Jean	I-PROP_PER	O
-	I-PROP_PER	O
Michel	I-PROP_PER	O
,	O	O
sa	B-PRON_PER	O
barbe	O	O
blanche	O	O
et	O	O
rude	O	O
,	O	O
son	B-PRON_PER	O
air	O	O
bourru	O	O
et	O	O
ses	B-PRON_PER	O
yeux	O	O
vifs	O	O
.	O	O

Il	B-PRON_PER	O
vient	O	O
près	O	O
du	O	O
berceau	O	O
.	O	O

Son	B-PRON_PER	O
manteau	O	O
sent	O	O
le	O	O
mouillé	O	O
;	O	O
il	B-PRON_PER	O
traîne	O	O
en	O	O
marchant	O	O
ses	B-PRON_PER	O
gros	O	O
chaussons	O	O
bleus	O	O
