LA	O	O
MORTE	O	O
AMOUREUSE	O	O
Vous	B-PRON_PER	O
me	O	O
demandez	O	O
,	O	O
frère	O	O
,	O	O
si	O	O
j	B-PRON_PER	O
’	O	O
ai	O	O
aimé	O	O
;	O	O
oui	O	O
.	O	O

—	O	O
C	O	O
’	O	O
est	O	O
une	O	O
histoire	O	O
singulière	O	O
et	O	O
terrible	O	O
,	O	O
et	O	O
,	O	O
quoique	O	O
j	B-PRON_PER	O
’	O	O
aie	O	O
soixante	O	O
-	O	O
six	O	O
ans	O	O
,	O	O
j	B-PRON_PER	O
’	O	O
ose	O	O
à	O	O
peine	O	O
remuer	O	O
la	O	O
cendre	O	O
de	O	O
ce	O	O
souvenir	O	O
.	O	O

Je	B-PRON_PER	O
ne	O	O
veux	O	O
rien	O	O
vous	B-PRON_PER	O
refuser	O	O
,	O	O
mais	O	O
je	B-PRON_PER	O
ne	O	O
ferais	O	O
pas	O	O
à	O	O
une	O	O
âme	O	O
moins	O	O
éprouvée	O	O
un	O	O
pareil	O	O
récit	O	O
.	O	O

Ce	O	O
sont	O	O
des	O	O
événements	O	O
si	O	O
étranges	O	O
,	O	O
que	O	O
je	B-PRON_PER	O
ne	O	O
puis	O	O
croire	O	O
qu	O	O
’	O	O
ils	O	O
me	O	O
soient	O	O
arrivés	O	O
.	O	O

J	B-PRON_PER	O
’	O	O
ai	O	O
été	O	O
pendant	O	O
plus	O	O
de	O	O
trois	B-NOM_TIME	O
ans	I-NOM_TIME	O
le	O	O
jouet	O	O
d	O	O
’	O	O
une	O	O
illusion	O	O
singulière	O	O
et	O	O
diabolique	O	O
.	O	O

Moi	B-PRON_PER	O
,	O	O
pauvre	B-NOM_PER	O
prêtre	I-NOM_PER	O
de	I-NOM_PER	O
campagne	I-NOM_PER	O
,	O	O
j	B-PRON_PER	O
’	O	O
ai	O	O
mené	O	O
en	O	O
rêve	O	O
toutes	B-NOM_TIME	O
les	I-NOM_TIME	O
nuits	I-NOM_TIME	O
(	O	O
Dieu	O	O
veuille	O	O
que	O	O
ce	O	O
soit	O	O
un	O	O
rêve	O	O
!	O	O

Un	O	O
seul	O	O
regard	O	O
trop	O	O
plein	O	O
de	O	O
complaisance	O	O
jeté	O	O
sur	O	O
une	B-NOM_PER	O
femme	I-NOM_PER	O
pensa	O	O
causer	O	O
la	O	O
perte	O	O
de	O	O
mon	B-PRON_PER	O
âme	O	O
;	O	O
mais	O	O
enfin	O	O
,	O	O
avec	O	O
l	O	O
’	O	O
aide	O	O
de	O	O
Dieu	O	O
et	O	O
de	O	O
mon	O	O
saint	O	O
patron	O	O
,	O	O
je	B-PRON_HIST	O
suis	O	O
parvenu	O	O
à	O	O
chasser	O	O
l	B-NOM_PER	O
’	I-NOM_PER	O
esprit	I-NOM_PER	O
malin	I-NOM_PER	O
qui	B-PRON_PER	O
s	O	O
’	O	O
était	O	O
emparé	O	O
de	O	O
moi	B-PRON_PER	O
.	O	O

Mon	B-PRON_PER	O
existence	O	O
s	O	O
’	O	O
était	O	O
compliquée	O	O
d	O	O
’	O	O
une	O	O
existence	O	O
nocturne	O	O
entièrement	O	O
différente	O	O
.	O	O

Le	B-NOM_TIME	O	O	O
jour	I-NOM_TIME	O	O	O
,	O	O	O	O
j	B-PRON_PER	O	O	O
’	O	O	O	O
étais	O	O	O	O
un	B-NOM_PER	O	O	O
prêtre	I-NOM_PER	O	O	O
du	I-NOM_PER	O	O	O
Seigneur	I-NOM_PER	O	O	O
,	O	O	O	O
chaste	O	O	O	O
,	O	O	O	O
occupé	O	O	O	O
de	O	O	O	O
la	O	O	O	O
prière	O	O	O	O
et	O	O	O	O
des	O	O	O	O
choses	O	O	O	O
saintes	O	O	O	O
;	O	O	O	O
la	B-NOM_TIME	O	O	O
nuit	I-NOM_TIME	O	O	O
,	O	O	O	O
dès	O	O	O	O
que	O	O	O	O
j	B-PRON_PER	O	O	O
’	O	O	O	O
avais	O	O	O	O
fermé	O	O	O	O
les	O	O	O	O
yeux	O	O	O	O
,	O	O	O	O
je	B-PRON_PER	O	O	O
devenais	O	O	O	O
un	B-NOM_PER	O	O	O
jeune	I-NOM_PER	O	O	O
seigneur	I-NOM_PER	O	O	O
,	O	O	O	O
fin	O	O	O	O
connaisseur	O	O	O	O
en	O	O	O	O
femmes	O	O	O	O
,	O	O	O	O
en	O	O	O	O
chiens	O	O	O	O
et	O	O	O	O
en	O	O	O	O
chevaux	O	O	O	O
,	O	O	O	O
jouant	O	O	O	O
aux	O	O	O	O
dés	O	O	O	O
,	O	O	O	O
buvant	O	O	O	O
et	O	O	O	O
blasphémant	O	O	O	O
;	O	O	O	O
et	O	O	O	O
lorsqu	O	O	O	O
’	O	O	O	O
au	O	B-NOM_TIME	O	O
lever	O	I-NOM_TIME	O	O
de	O	I-NOM_TIME	O	O
l	B-PROP_TIME	I-NOM_TIME	O	O
’	I-PROP_TIME	I-NOM_TIME	O	O
aube	I-PROP_TIME	I-NOM_TIME	O	O
je	O	B-PRON_PER	O	O
me	O	O	O	O
réveillais	O	O	O	O
,	O	O	O	O
