MADEMOISELLE	B-PROP_PER	O	O	O
FIFI	I-PROP_PER	O	O	O
Le	B-NOM_PER	O	O	O
major	I-NOM_PER	O	O	O
,	O	O	O	O
commandant	O	O	O	O
prussien	O	O	O	O
,	O	O	O	O
comte	O	O	O	O
de	O	O	O	O
Farlsberg	O	O	O	O
,	O	O	O	O
achevait	O	O	O	O
de	O	O	O	O
lire	O	O	O	O
son	B-PRON_PER	O	O	O
courrier	O	O	O	O
,	O	O	O	O
le	O	O	O	O
dos	O	O	O	O
au	O	O	O	O
fond	O	O	O	O
d'	O	O	O	O
un	O	O	O	O
grand	O	O	O	O
fauteuil	O	O	O	O
de	O	O	O	O
tapisserie	O	O	O	O
et	O	O	O	O
ses	B-PRON_PER	O	O	O
pieds	O	O	O	O
bottés	O	O	O	O
sur	O	O	O	O
le	O	O	O	O
marbre	O	O	O	O
élégant	O	O	O	O
de	O	O	O	O
la	O	O	O	O
cheminée	O	O	O	O
,	O	O	O	O
où	O	O	O	O
ses	B-PRON_PER	O	O	O
éperons	O	O	O	O
,	O	O	O	O
depuis	O	O	O	O
trois	B-NOM_TIME	O	O	O
mois	I-NOM_TIME	O	O	O
qu'	B-PRON_TIME	O	O	O
il	B-PRON_PER	O	O	O
occupait	O	O	O	O
le	O	B-NOM_FAC	O	O
château	O	I-NOM_FAC	O	O
d'	O	I-NOM_FAC	O	O
Uville	B-PROP_GPE	I-NOM_FAC	O	O
,	O	O	O	O
avaient	O	O	O	O
tracé	O	O	O	O
deux	O	O	O	O
trous	O	O	O	O
profonds	O	O	O	O
,	O	O	O	O
fouillés	O	O	O	O
un	O	O	O	O
peu	O	O	O	O
plus	O	O	O	O
tous	B-NOM_TIME	O	O	O
les	I-NOM_TIME	O	O	O
jours	I-NOM_TIME	O	O	O
.	O	O	O	O

Une	O	O
tasse	O	O
de	O	O
café	O	O
fumait	O	O
sur	O	O
un	O	O
guéridon	O	O
de	O	O
marqueterie	O	O
maculé	O	O
par	O	O
les	O	O
liqueurs	O	O
,	O	O
brûlé	O	O
par	O	O
les	O	O
cigares	O	O
,	O	O
entaillé	O	O
par	O	O
le	O	O
canif	O	O
de	O	O
l'	B-NOM_PER	O
officier	I-NOM_PER	O
conquérant	I-NOM_PER	O
qui	B-PRON_PER	O
,	O	O
parfois	O	O
,	O	O
s'	O	O
arrêtant	O	O
d'	O	O
aiguiser	O	O
un	O	O
crayon	O	O
,	O	O
traçait	O	O
sur	O	O
le	O	O
meuble	O	O
gracieux	O	O
des	O	O
chiffres	O	O
ou	O	O
des	O	O
dessins	O	O
,	O	O
à	O	O
la	O	O
fantaisie	O	O
de	O	O
son	B-PRON_PER	O
rêve	O	O
nonchalant	O	O
.	O	O

Quand	O	O
il	B-PRON_PER	O
eut	O	O
achevé	O	O
ses	B-PRON_PER	O
lettres	O	O
et	O	O
parcouru	O	O
les	O	O
journaux	O	O
allemands	O	O
que	O	O
son	B-NOM_PER	O
vaguemestre	I-NOM_PER	O
venait	O	O
de	O	O
lui	B-PRON_PER	O
apporter	O	O
,	O	O
il	B-PRON_PER	O
se	O	O
leva	O	O
,	O	O
et	O	O
,	O	O
après	O	O
avoir	O	O
jeté	O	O
au	O	O
feu	O	O
trois	O	O
ou	O	O
quatre	O	O
énormes	O	O
morceaux	O	O
de	O	O
bois	O	O
vert	O	O
,	O	O
car	O	O
ces	B-NOM_PER	O
messieurs	I-NOM_PER	O
abattaient	O	O
peu	O	O
à	O	O
peu	O	O
le	B-NOM_FAC	O
parc	I-NOM_FAC	O
pour	O	O
se	O	O
chauffer	O	O
,	O	O
il	B-PRON_PER	O
s'	O	O
approcha	O	O
de	O	O
la	O	O
fenêtre	O	O
.	O	O

La	O	O	O	O
pluie	O	O	O	O
tombait	O	O	O	O
à	O	O	O	O
flots	O	O	O	O
,	O	O	O	O
une	O	O	O	O
pluie	O	O	O	O
normande	O	O	O	O
qu'	O	O	O	O
on	O	O	O	O
aurait	O	O	O	O
dit	O	O	O	O
jetée	O	O	O	O
par	O	O	O	O
une	O	O	O	O
main	O	O	O	O
furieuse	O	O	O	O
,	O	O	O	O
une	O	O	O	O
pluie	O	O	O	O
en	O	O	O	O
biais	O	O	O	O
,	O	O	O	O
épaisse	O	O	O	O
comme	O	O	O	O
un	O	O	O	O
rideau	O	O	O	O
,	O	O	O	O
formant	O	O	O	O
une	O	O	O	O
sorte	O	O	O	O
de	O	O	O	O
mur	O	O	O	O
à	O	O	O	O
raies	O	O	O	O
obliques	O	O	O	O
,	O	O	O	O
une	O	O	O	O
pluie	O	O	O	O
cinglante	O	O	O	O
,	O	O	O	O
éclaboussante	O	O	O	O
,	O	O	O	O
noyant	O	O	O	O
tout	O	O	O	O
,	O	O	O	O
une	O	O	O	O
vraie	O	O	O	O
pluie	O	O	O	O
des	O	B-NOM_LOC	O	O
environs	O	I-NOM_LOC	O	O
de	O	I-NOM_LOC	O	O
Rouen	B-PROP_GPE	I-NOM_LOC	O	O
,	O	O	O	O
ce	O	O	O	O
pot	O	O	O	O
de	O	O	O	O
chambre	O	O	O	O
de	O	O	O	O
la	B-PROP_None	O	O	O
France	I-PROP_None	O	O	O
.	O	O	O	O

L'	B-NOM_PER	O
officier	I-NOM_PER	O
regarda	O	O
longtemps	O	O
les	O	O
pelouses	O	O
inondées	O	O
,	O	O
et	O	O
,	O	O
là	O	O
-	O	O
bas	O	O
,	O	O
l'	B-PROP_LOC	O
Andelle	I-PROP_LOC	O
gonflée	O	O
qui	B-PRON_LOC	O
débordait	O	O
;	O	O
et	O	O
il	B-PRON_PER	O
tambourinait	O	O
contre	O	O
la	O	O
vitre	O	O
une	O	O
valse	O	O
du	O	O
Rhin	B-PROP_LOC	O
,	O	O
quand	O	O
un	O	O
bruit	O	O
le	B-PRON_PER	O
fit	O	O
se	O	O
retourner	O	O
:	O	O
c'	O	O
était	O	O
son	B-NOM_PER	O
second	I-NOM_PER	O
,	O	O
le	B-NOM_PER	O
baron	I-NOM_PER	O
de	I-NOM_PER	O
Kelweingstein	I-NOM_PER	O
,	O	O
ayant	O	O
le	O	O
grade	O	O
équivalent	O	O
à	O	O
celui	O	O
de	O	O
capitaine	O	O
.	O	O

Le	B-NOM_PER	O
major	I-NOM_PER	O
était	O	O
un	O	O
géant	O	O
,	O	O
large	O	O
d'	O	O
épaules	O	O
,	O	O
orné	O	O
d'	O	O
une	O	O
longue	O	O
barbe	O	O
en	O	O
éventail	O	O
formant	O	O
nappe	O	O
sur	O	O
sa	B-PRON_PER	O
poitrine	O	O
;	O	O
et	O	O
toute	B-NOM_PER	O
sa	I-NOM_PER	O
grande	I-NOM_PER	O
personne	I-NOM_PER	O
solennelle	I-NOM_PER	O
éveillait	O	O
l'	O	O
idée	O	O
d'	O	O
un	B-NOM_PER	O
paon	I-NOM_PER	O
militaire	I-NOM_PER	O
,	O	O
un	B-NOM_PER	O
paon	I-NOM_PER	O
qui	B-PRON_PER	O
aurait	O	O
porté	O	O
sa	B-PRON_PER	O
queue	O	O
déployée	O	O
à	O	O
son	B-PRON_PER	O
menton	O	O
.	O	O

Il	B-PRON_PER	O	O	O
avait	O	O	O	O
des	O	O	O	O
yeux	O	O	O	O
bleus	O	O	O	O
,	O	O	O	O
froids	O	O	O	O
et	O	O	O	O
doux	O	O	O	O
,	O	O	O	O
une	O	O	O	O
joue	O	O	O	O
fendue	O	O	O	O
d'	O	O	O	O
un	O	O	O	O
coup	O	O	O	O
de	O	O	O	O
sabre	O	O	O	O
dans	O	O	O	O
la	O	O	O	O
guerre	O	B-NOM_HIST	O	O
d'	O	I-NOM_HIST	O	O
Autriche	B-PROP_LOC	I-NOM_HIST	O	O
;	O	O	O	O
et	O	O	O	O
on	O	O	O	O
le	B-PRON_PER	O	O	O
disait	O	O	O	O
brave	O	O	O	O
homme	O	O	O	O
autant	O	O	O	O
que	O	O	O	O
brave	O	O	O	O
officier	O	O	O	O
.	O	O	O	O

Le	B-NOM_PER	O
capitaine	I-NOM_PER	O
,	O	O
un	O	O
petit	O	O
rougeaud	O	O
à	O	O
gros	O	O
ventre	O	O
,	O	O
sanglé	O	O
de	O	O
force	O	O
,	O	O
portait	O	O
presque	O	O
ras	O	O
son	B-PRON_PER	O
poil	O	O
ardent	O	O
,	O	O
dont	O	O
les	O	O
fils	O	O
de	O	O
feu	O	O
auraient	O	O
fait	O	O
croire	O	O
,	O	O
quand	O	O
ils	O	O
se	O	O
trouvaient	O	O
sous	O	O
certains	O	O
reflets	O	O
,	O	O
sa	B-PRON_PER	O
figure	O	O
frottée	O	O
de	O	O
phosphore	O	O
.	O	O

Deux	O	O
dents	O	O
perdues	O	O
dans	O	O
une	O	O
nuit	O	O
de	O	O
noce	O	O
,	O	O
sans	O	O
qu'	O	O
il	B-PRON_PER	O
se	O	O
rappelât	O	O
au	O	O
juste	O	O
comment	O	O
,	O	O
lui	B-PRON_PER	O
faisaient	O	O
cracher	O	O
des	O	O
paroles	O	O
épaisses	O	O
qu'	O	O
on	O	O
n'	O	O
entendait	O	O
pas	O	O
toujours	O	O
;	O	O
et	O	O
il	B-PRON_PER	O
était	O	O
chauve	O	O
du	O	O
sommet	O	O
du	O	O
crâne	O	O
seulement	O	O
,	O	O
tonsuré	O	O
comme	O	O
un	O	O
moine	O	O
,	O	O
avec	O	O
une	O	O
toison	O	O
de	O	O
petits	O	O
cheveux	O	O
frisés	O	O
,	O	O
dorés	O	O
et	O	O
luisants	O	O
,	O	O
autour	O	O
de	O	O
ce	O	O
cerceau	O	O
de	O	O
chair	O	O
nue	O	O
.	O	O

Le	B-NOM_PER	O
commandant	I-NOM_PER	O
lui	B-PRON_PER	O
serra	O	O
la	O	O
main	O	O
,	O	O
et	O	O
il	B-PRON_PER	O
avala	O	O
d'	O	O
un	O	O
trait	O	O
sa	B-PRON_PER	O
tasse	O	O
de	O	O
café	O	O
(	O	O
la	O	O
sixième	O	O
depuis	O	O
le	B-NOM_TIME	O
matin	I-NOM_TIME	O
)	O	O
,	O	O
en	O	O
écoutant	O	O
