En	O	O
haut	O	O
,	O	O
sur	O	O
la	O	O
charge	O	O
des	O	O
légumes	O	O
,	O	O
allongés	O	O
à	O	O
plat	O	O
ventre	O	O
,	O	O
couverts	O	O
de	O	O
leur	B-PRON_PER	O
limousine	O	O
à	O	O
petites	O	O
raies	O	O
noires	O	O
et	O	O
grises	O	O
,	O	O
les	B-NOM_PER	O
charretiers	I-NOM_PER	O
sommeillaient	O	O
,	O	O
les	O	O
guides	O	O
aux	O	O
poignets	O	O
.	O	O

Balthazar	B-PROP_PER	O
,	O	O
le	B-NOM_PER	O
cheval	I-NOM_PER	O
de	I-NOM_PER	O
madame	I-NOM_PER	O
François	I-NOM_PER	O
,	O	O
une	B-NOM_PER	O
bête	I-NOM_PER	O
trop	I-NOM_PER	O
grasse	I-NOM_PER	O
,	O	O
tenait	O	O
la	O	O
tête	O	O
de	O	O
la	O	O
file	O	O
.	O	O

Il	B-PRON_PER	O
marchait	O	O
,	O	O
dormant	O	O
à	O	O
demi	O	O
,	O	O
dodelinant	O	O
des	O	O
oreilles	O	O
,	O	O
lorsque	O	O
,	O	O
à	O	O
la	O	O
hauteur	O	O
de	O	O
la	O	O
rue	O	O
de	O	O
Longchamp	O	O
,	O	O
un	O	O
sursaut	O	O
de	O	O
peur	O	O
le	B-PRON_PER	O
planta	O	O
net	O	O
sur	O	O
ses	B-PRON_PER	O
quatre	O	O
pieds	O	O
.	O	O

Les	O	O
autres	O	O
bêtes	O	O
vinrent	O	O
donner	O	O
de	O	O
la	O	O
tête	O	O
contre	O	O
le	O	O
cul	O	O
des	O	O
voitures	O	O
,	O	O
et	O	O
la	O	O
file	O	O
s'	O	O
arrêta	O	O
,	O	O
avec	O	O
la	O	O
secousse	O	O
des	O	O
ferrailles	O	O
,	O	O
au	O	O
milieu	O	O
des	O	O
jurements	O	O
des	B-NOM_PER	O
charretiers	I-NOM_PER	O
réveillés	I-NOM_PER	O
.	O	O

Madame	B-PROP_PER	O
François	I-PROP_PER	O
,	O	O
adossée	O	O
à	O	O
une	O	O
planchette	O	O
contre	O	O
ses	B-PRON_PER	O
légumes	O	O
,	O	O
regardait	O	O
,	O	O
ne	O	O
voyait	O	O
rien	O	O
,	O	O
dans	O	O
la	O	O
maigre	O	O
lueur	O	O
jetée	O	O
à	O	O
gauche	O	O
par	O	O
la	O	O
petite	O	O
lanterne	O	O
carrée	O	O
,	O	O
qui	O	O
n'	O	O
éclairait	O	O
guère	O	O
qu'	O	O
un	O	O
des	O	O
flancs	O	O
luisants	O	O
de	O	O
Balthazar	B-PROP_PER	O
.	O	O

la	B-NOM_PER	O
mère	I-NOM_PER	O
,	O	O
avançons	O	O
!	O	O

cria	O	O
un	B-NOM_PER	O
des	I-NOM_PER	O
hommes	I-NOM_PER	O
,	O	O
qui	B-PRON_PER	O
s'	O	O
était	O	O
mis	O	O
à	O	O
genoux	O	O
sur	O	O
ses	B-PRON_PER	O
navets	O	O
…	O	O
C'	B-PRON_PER	O
est	O	O
quelque	B-NOM_PER	O
cochon	I-NOM_PER	O
d'	I-NOM_PER	O
ivrogne	I-NOM_PER	O
.	O	O

Elle	B-PRON_PER	O
s'	O	O
était	O	O
penchée	O	O
,	O	O
elle	B-PRON_PER	O
avait	O	O
aperçu	O	O
,	O	O
à	O	O
droite	O	O
,	O	O
presque	O	O
sous	O	O
les	O	O
pieds	O	O
du	B-NOM_PER	O
cheval	I-NOM_PER	O
,	O	O
une	B-NOM_PER	O
masse	I-NOM_PER	O
noire	I-NOM_PER	O
qui	B-PRON_PER	O
barrait	O	O
la	O	O
route	O	O
.	O	O

—	O	O
On	B-PRON_PER	O
n'	O	O
écrase	O	O
pas	O	O
le	B-NOM_PER	O
monde	I-NOM_PER	O
,	O	O
dit	O	O
-	O	O
elle	B-PRON_PER	O
,	O	O
en	O	O
sautant	O	O
à	O	O
terre	O	O
.	O	O

C'	B-PRON_PER	O
était	O	O
un	B-NOM_PER	O
homme	I-NOM_PER	O
vautré	I-NOM_PER	O
tout	I-NOM_PER	O
de	I-NOM_PER	O
son	I-NOM_PER	O
long	I-NOM_PER	O
,	O	O
les	O	O
bras	O	O
étendus	O	O
,	O	O
tombé	O	O
la	O	O
face	O	O
dans	O	O
la	O	O
poussière	O	O
.	O	O

Il	B-PRON_PER	O
paraissait	O	O
d'	O	O
une	O	O
longueur	O	O
extraordinaire	O	O
,	O	O
maigre	O	O
comme	O	O
une	O	O
branche	O	O
sèche	O	O
;	O	O
le	O	O
miracle	O	O
était	O	O
que	O	O
Balthazar	B-PROP_PER	O
ne	O	O
l'	B-NOM_PER	O
eût	O	O
pas	O	O
cassé	O	O
en	O	O
deux	O	O
d'	O	O
un	O	O
coup	O	O
de	O	O
sabot	O	O
.	O	O

Madame	B-PROP_PER	O
François	I-PROP_PER	O
le	B-PRON_PER	O
crut	O	O
mort	O	O
;	O	O
elle	B-PRON_PER	O
s'	O	O
accroupit	O	O
devant	O	O
lui	B-PRON_PER	O
,	O	O
lui	B-PRON_PER	O
prit	O	O
une	O	O
main	O	O
,	O	O
et	O	O
vit	O	O
qu'	O	O
elle	O	O
était	O	O
chaude	O	O
.	O	O

l'	B-NOM_PER	O
homme	I-NOM_PER	O
!	O	O

dit	O	O
-	O	O
elle	B-PRON_PER	O
doucement	O	O
.	O	O

Mais	O	O
les	B-NOM_PER	O
charretiers	I-NOM_PER	O
s'	O	O
impatientaient	O	O
.	O	O

Celui	B-NOM_PER	O
qui	I-NOM_PER	O
était	I-NOM_PER	O
agenouillé	I-NOM_PER	O
dans	I-NOM_PER	O
ses	I-NOM_PER	O
légumes	I-NOM_PER	O
reprit	O	O
de	O	O
sa	B-PRON_PER	O
voix	O	O
enrouée	O	O
:	O	O

—	O	O
Fouettez	O	O
donc	O	O
,	O	O
la	B-NOM_PER	O
mère	I-NOM_PER	O
!	O	O

…	O	O
Il	B-PRON_PER	O
en	O	O
a	O	O
plein	O	O
son	B-PRON_PER	O
sac	O	O
,	O	O
le	B-NOM_PER	O
sacré	I-NOM_PER	O
porc	I-NOM_PER	O
!	O	O

Poussez	O	O
-	O	O
moi	B-PRON_PER	O
ça	B-PRON_PER	O
dans	O	O
le	O	O
ruisseau	O	O
!	O	O

Cependant	O	O
,	O	O
l'	B-NOM_PER	O
homme	I-NOM_PER	O
avait	O	O
ouvert	O	O
les	O	O
yeux	O	O
.	O	O

Il	B-PRON_PER	O
regardait	O	O
madame	B-PROP_PER	O
François	I-PROP_PER	O
d'	O	O
un	O	O
air	O	O
effaré	O	O
,	O	O
sans	O	O
bouger	O	O
.	O	O

Elle	B-PRON_PER	O
pensa	O	O
qu'	O	O
il	B-PRON_PER	O
devait	O	O
être	O	O
ivre	O	O
,	O	O
en	O	O
effet	O	O
.	O	O

—	O	O
Il	O	O
ne	O	O
faut	O	O
pas	O	O
rester	O	O
là	O	O
,	O	O
vous	B-PRON_PER	O
allez	O	O
vous	O	O
faire	O	O
écraser	O	O
,	O	O
lui	B-PRON_PER	O
dit	O	O
-	O	O
elle	B-PRON_PER	O
…	O	O
Où	O	O
alliez	O	O
-	O	O
vous	B-PRON_PER	O
?	O	O

—	O	O
Je	B-PRON_PER	O
ne	O	O
sais	O	O
pas	O	O
…	O	O
,	O	O
répondit	O	O
-	O	O
il	B-PRON_PER	O
d'	O	O
une	O	O
voix	O	O
très	O	O
-	O	O
basse	O	O
.	O	O

—	O	O
J'	B-PRON_PER	O
allais	O	O
à	O	O
Paris	O	O
,	O	O
je	B-PRON_PER	O
suis	O	O
tombé	O	O
,	O	O
je	B-PRON_PER	O
ne	O	O
sais	O	O
pas	O	O
…	O	O

Elle	B-PRON_PER	O
le	B-PRON_PER	O
voyait	O	O
mieux	O	O
,	O	O
et	O	O
il	B-PRON_PER	O
était	O	O
lamentable	O	O
,	O	O
avec	O	O
son	B-PRON_PER	O
pantalon	O	O
noir	O	O
,	O	O
sa	B-PRON_PER	O
redingote	O	O
noire	O	O
,	O	O
tout	O	O
effiloqués	O	O
,	O	O
montrant	O	O
les	O	O
sécheresses	O	O
des	O	O
os	O	O
.	O	O

Sa	B-PRON_PER	O
casquette	O	O
,	O	O
de	O	O
gros	O	O
drap	O	O
noir	O	O
,	O	O
rabattue	O	O
peureusement	O	O
sur	O	O
les	O	O
sourcils	O	O
,	O	O
découvrait	O	O
deux	O	O
grands	O	O
yeux	O	O
bruns	O	O
,	O	O
d'	O	O
une	O	O
singulière	O	O
douceur	O	O
,	O	O
dans	O	O
un	O	O
visage	O	O
dur	O	O
et	O	O
tourmenté	O	O
.	O	O

Madame	B-PROP_PER	O
François	I-PROP_PER	O
pensa	O	O
qu'	O	O
il	B-PRON_PER	O
