Je	B-PRON_PER	O
vais	O	O
encourir	O	O
bien	O	O
des	O	O
reproches	O	O
.	O	O

Mais	O	O
qu'	O	O
y	O	O
puis	O	O
-	O	O
je	B-PRON_PER	O
?	O	O

Est	O	O
-	O	O
ce	O	O
ma	B-PRON_PER	O
faute	O	O
si	O	O
j'	B-PRON_PER	O
eus	O	O
douze	O	O
ans	O	O
quelques	O	O
mois	O	O
avant	O	O
la	O	O
déclaration	O	O
de	O	O
la	O	O
guerre	O	O
?	O	O

Sans	O	O
doute	O	O
,	O	O
les	O	O
troubles	O	O
qui	O	O
me	B-PRON_PER	O
vinrent	O	O
de	O	O
cette	O	O
période	O	O
extraordinaire	O	O
furent	O	O
d'	O	O
une	O	O
sorte	O	O
qu'	O	O
on	O	O
n'	O	O
éprouve	O	O
jamais	O	O
à	O	O
cet	O	O
âge	O	O
;	O	O
mais	O	O
comme	O	O
il	O	O
n'	O	O
existe	O	O
rien	O	O
d'	O	O
assez	O	O
fort	O	O
pour	O	O
nous	O	O
vieillir	O	O
malgré	O	O
les	O	O
apparences	O	O
,	O	O
c'	O	O
est	O	O
en	O	O
enfant	O	O
que	O	O
je	B-PRON_PER	O
devais	O	O
me	O	O
conduire	O	O
dans	O	O
une	O	O
aventure	O	O
où	O	O
déjà	O	O
un	B-NOM_PER	O
homme	I-NOM_PER	O
eût	O	O
éprouvé	O	O
de	O	O
l'	O	O
embarras	O	O
.	O	O

Je	B-PRON_PER	O
ne	O	O
suis	O	O
pas	O	O
le	O	O
seul	O	O
.	O	O

Et	O	O
mes	B-NOM_PER	O
camarades	I-NOM_PER	O
garderont	O	O
de	O	O
cette	O	O
époque	O	O
un	O	O
souvenir	O	O
qui	O	O
n'	O	O
est	O	O
pas	O	O
celui	O	O
de	O	O
leurs	B-NOM_PER	O
aînés	I-NOM_PER	O
.	O	O

Que	O	O
ceux	B-NOM_PER	O
déjà	O	O
qui	B-PRON_PER	O
m'	B-PRON_PER	O
en	O	O
veulent	O	O
se	O	O
représentent	O	O
ce	O	O
que	O	O
fut	O	O
la	O	O
guerre	O	O
pour	O	O
tant	B-NOM_PER	O
de	I-NOM_PER	O
très	I-NOM_PER	O
jeunes	I-NOM_PER	O
garçons	I-NOM_PER	O
:	O	O
quatre	O	O
ans	O	O
de	O	O
grandes	O	O
vacances	O	O
.	O	O

Mes	B-NOM_PER	O
parents	I-NOM_PER	O
condamnaient	O	O
plutôt	O	O
la	O	O
camaraderie	O	O
mixte	O	O
.	O	O

Je	B-PRON_PER	O
n'	O	O
ai	O	O
jamais	O	O
été	O	O
un	O	O
rêveur	O	O
.	O	O

Ce	O	O
qui	O	O
semble	O	O
rêve	O	O
aux	O	O
autres	O	O
,	O	O
plus	O	O
crédules	O	O
,	O	O
me	B-PRON_PER	O
paraissait	O	O
à	O	O
moi	B-PRON_PER	O
aussi	O	O
réel	O	O
que	O	O
le	O	O
fromage	O	O
au	O	O
chat	O	O
,	O	O
malgré	O	O
la	O	O
cloche	O	O
de	O	O
verre	O	O
.	O	O

La	O	O
cloche	O	O
se	O	O
cassant	O	O
,	O	O
le	O	O
chat	O	O
en	O	O
profite	O	O
,	O	O
même	O	O
si	O	O
ce	O	O
sont	O	O
ses	B-NOM_PER	O
maîtres	I-NOM_PER	O
qui	B-PRON_PER	O
la	O	O
cassent	O	O
et	O	O
s'	O	O
y	O	O
coupent	O	O
les	O	O
mains	O	O
.	O	O

Jusqu'	O	O
à	O	O
douze	O	O
ans	O	O
,	O	O
je	B-PRON_PER	O
ne	O	O
me	O	O
vois	O	O
aucune	O	O
amourette	O	O
,	O	O
sauf	O	O
pour	O	O
une	B-NOM_PER	O
petite	I-NOM_PER	O
fille	I-NOM_PER	O
,	O	O
nommée	O	O
Carmen	O	O
,	O	O
à	O	O
qui	B-PRON_PER	O
je	B-PRON_PER	O
fis	O	O
tenir	O	O
,	O	O
par	O	O
un	B-NOM_PER	O
gamin	I-NOM_PER	O
plus	O	O
jeune	O	O
que	O	O
moi	B-PRON_PER	O
,	O	O
une	O	O
lettre	O	O
dans	O	O
laquelle	O	O
je	B-PRON_PER	O
lui	B-PRON_PER	O
exprimais	O	O
mon	B-PRON_PER	O
amour	O	O
.	O	O

Je	B-PRON_PER	O
m'	O	O
autorisai	O	O
de	O	O
cet	O	O
amour	O	O
pour	O	O
solliciter	O	O
un	O	O
rendez	O	O
-	O	O
vous	O	O
.	O	O

Ma	B-PRON_PER	O
lettre	O	O
lui	B-PRON_PER	O
avait	O	O
été	O	O
remise	O	O
le	O	O
matin	O	O
avant	O	O
qu'	O	O
elle	B-PRON_PER	O
se	O	O
rendît	O	O
en	O	O
classe	O	O
.	O	O

J'	B-PRON_PER	O
avais	O	O
distingué	O	O
la	B-NOM_PER	O
seule	I-NOM_PER	O
fillette	I-NOM_PER	O
qui	B-PRON_PER	O
me	B-PRON_PER	O
ressemblât	O	O
,	O	O
parce	O	O
qu'	O	O
elle	B-PRON_PER	O
était	O	O
propre	O	O
,	O	O
et	O	O
allait	O	O
à	O	O
l'	O	O
école	O	O
accompagnée	O	O
d'	O	O
une	B-NOM_PER	O
petite	I-NOM_PER	O
,	O	O
comme	O	O
moi	B-PRON_PER	O
de	O	O
mon	B-NOM_PER	O
petit	I-NOM_PER	O
frère	I-NOM_PER	O
.	O	O

Afin	O	O
que	O	O
ces	B-NOM_PER	O
deux	I-NOM_PER	O
témoins	I-NOM_PER	O
se	O	O
tussent	O	O
,	O	O
j'	B-PRON_PER	O
imaginai	O	O
de	O	O
les	B-PRON_PER	O
marier	O	O
,	O	O
en	O	O
quelque	O	O
sorte	O	O
.	O	O

À	O	O
ma	B-PRON_PER	O
lettre	O	O
,	O	O
j'	B-PRON_PER	O
en	O	O
joignis	O	O
donc	O	O
une	O	O
de	O	O
la	O	O
part	O	O
de	O	O
mon	B-NOM_PER	O
frère	I-NOM_PER	O
,	O	O
qui	B-PRON_PER	O
ne	O	O
savait	O	O
pas	O	O
écrire	O	O
,	O	O
pour	O	O
Mlle	B-PROP_PER	O
Fauvette	I-PROP_PER	O
.	O	O

J'	B-PRON_PER	O
expliquai	O	O
à	O	O
mon	B-NOM_PER	O
frère	I-NOM_PER	O
mon	B-PRON_PER	O
entremise	O	O
,	O	O
et	O	O
notre	B-PRON_PER	O
chance	O	O
de	O	O
tomber	O	O
juste	O	O
sur	O	O
